Object,Band,mag_5kpc,e_5kpc,magerr_5kpc,zerr_5kpc,npix_5kpc,mag_10kpc,e_10kpc,magerr_10kpc,zerr_10kpc,npix_10kpc,mag_15kpc,e_15kpc,magerr_15kpc,zerr_15kpc,npix_15kpc,mag_30kpc,e_30kpc,magerr_30kpc,zerr_30kpc,npix_30kpc
SN2016blz,NUV,19.99287859607616,0.2689075100872507,0.26632182738043986,0.037201253232492744,399,19.72147672915314,0.6419322096336627,0.6419141239075457,0.004818640177967639,1566,18.542782103120814,1.1590193007309149,1.1576639022252744,0.05603596123320729,3497,18.009905077526007,1.7103867242584585,1.7103853960979971,0.0021315098586683957,13859
ASASSN-15lx,NUV,18.436089122732987,0.8255056249291507,0.8230627513592161,0.06346057133894104,352,17.690541597469473,1.2775517768170537,1.2771711238545445,0.031184336461282144,1366,17.45886604901946,1.5212075143663255,1.5211729841644248,0.010249585985441723,3059,16.93157408502294,2.0435191175485485,2.043450138566302,0.016790323992084896,12120
SN2015bf,FUV,17.89808586115376,0.4677052616483118,0.4667820340383567,0.029372512193038217,278,16.630497124201238,1.103643603581228,1.1034870691111527,0.018587415910691456,1076,16.30991493393636,1.3318975011869403,1.3318745383549127,0.007820981390088303,2388,16.159014437118994,1.727506037517622,1.727505432516646,0.0014457819032688574,9453
SN2015bf,NUV,18.318054641035438,0.8878866874749177,0.8874983920006276,0.0262559325007223,278,17.081640123243847,1.5017597670479894,1.501667684803765,0.01663016356299927,1076,16.769394058627615,1.7179935553705228,1.717973824631577,0.008233721843822655,2388,16.6168681338461,2.06973770477364,2.0697369675496797,0.001746917259209229,9453
SN2017grn,FUV,20.67878779127532,0.8724106353514651,0.871734869440147,0.03433124053274115,192,19.522238027361734,0.1865465719096797,0.18265804814569128,0.037890116638242495,741,19.184086871567445,0.10584385378961567,0.10584205784787712,0.0006165837852013368,1643,16.7468259873146,1.3639808291440643,1.3351584954300424,0.27891843674005196,6485
SN2017grn,NUV,20.241431587722133,0.058693859842602815,0.04166602701014367,0.041338981318037836,192,19.129552003278757,0.6145491453849361,0.6132965201416175,0.03921773164702165,741,18.772991486971925,0.8982877446689258,0.898257763823127,0.007339070367595065,1643,16.261345543794658,2.1922257252847763,2.18422643907571,0.18710556764299874,6485
ASASSN-14az,FUV,18.97993094159923,0.4700604190168015,0.4693830224595653,0.025226489113117475,1100,18.446810963312117,0.9796941866937057,0.9796940055241357,0.0005958032530564845,4332,18.386887294489934,1.2255961185478481,1.2255799909996128,0.006287404944804103,9694,18.156533814526977,1.7899906749549506,1.789970140122282,0.00857402450997538,38592
ASASSN-14az,NUV,18.705111518699912,0.9681261414053518,0.9679587172116288,0.018004095268387366,1100,18.125362422036822,1.4514900335117091,1.4514868546570439,0.0030377856448037164,4332,18.0668414602905,1.6696611308452356,1.669655050368927,0.004506066236427186,9694,17.50735830979732,2.2373784108279438,2.237172910985678,0.030323581431654034,38592
SDSSJ134244,NUV,22.55897688159856,1.0142259921630505,1.0142259921630505,0.0,46,22.131312348229457,0.46965070410909054,0.46783810970126294,0.04122240872770022,178,21.708273449660737,0.11231033573111651,0.1055216298828508,0.03845513150286649,393,19.84133889724239,0.703857656950852,0.7038476423334457,0.003754681077420017,1532
D23H-1,FUV,26.245585173517203,3.712792586758601,3.712792586758601,0.0,4,26.53582725663242,3.234111054776288,3.234111054776288,0.0,11,26.0893024695616,2.8084090716206678,2.8084090716206678,0.0,24,24.11274380878188,1.7996163708017536,1.7996163708017536,0.0,90
D23H-1,NUV,26.32382972855593,2.8716692599596394,2.8716692599596394,0.0,4,25.438476474649946,2.376421525701687,2.376421525701687,0.0,11,25.29918292678231,1.9331629386473446,1.9331629386473446,0.0,24,23.98158177462001,1.2018221638543898,1.2018221638543898,0.0,90
SN2002ig,FUV,24.52309530752361,2.2588308004055286,2.2588308004055286,0.0,15,23.16260348728521,1.644067097224794,1.644067097224794,0.0,46,22.927796229646503,1.4257160286820163,1.4257143503495675,0.00218761242696505,105,22.922797685601278,0.8911348322331837,0.8908888860883761,0.020935182432373956,389
SN2002ig,NUV,24.098566719944678,1.8488299634225183,1.8488299634225183,0.0,15,22.686382448315605,1.0930504183126115,1.0930504183126115,0.0,46,22.08341620093051,0.7187094686877122,0.7185134699592154,0.016783738217135764,105,21.558741136062682,0.19251966705328522,0.192517886479401,0.0008280023020900913,389
SN2018jfz,FUV,24.312664121624756,2.229663548723967,2.229338117203411,0.03809330245994999,46,24.208576786328706,1.5439165735265425,1.5387319611158738,0.1264212713527169,169,nan,1.309019830739404,1.1909769836400939,0.5432372793803475,366,23.449109669231873,0.4398257322910766,0.4373313818328,0.046775391495907696,1434
SN2018jfz,NUV,24.23286208472082,1.6671762234659175,1.6670887152797296,0.017081436621657866,46,23.384074194501515,1.0603933001887846,1.0603614066906277,0.008224249895003448,169,23.072006013389743,0.6626145298428933,0.6624319470553441,0.015554120977550122,366,21.886784747456012,0.07201327477859362,0.0719861411793552,0.0019766695331213135,1434
ASASSN-15lx_B,NUV,18.424909492996324,0.8044085931726153,0.8042107166991374,0.017841185952902794,358,17.681280112571493,1.2796410031200849,1.2795973094628659,0.010574614960919767,1392,17.444401115853573,1.5253409614617264,1.5253102574205721,0.009678187876440172,3102,16.930136683040146,2.049361899183708,2.0493259596888858,0.012136917692825702,12309
SN2014cw,NUV,19.179875056520856,0.5200437174767663,0.5179420527467157,0.046706510077001384,711,18.49866554421486,1.0646675551491767,1.0646564216325827,0.004868969483303002,2803,18.185589854317445,1.3895387666766226,1.3887561819031158,0.046628867915375634,6278,17.61455113669043,1.985352823301434,1.9853357892512888,0.00822416615451795,24969
SN2018fit,FUV,-99,-99,-99,-99,319,-99,-99,-99,-99,1236,nan,1.096827898131672,0.6458692271112599,0.8865012011219414,2765,nan,1.1460798936241756,1.127360011021268,0.20629718398399904,10956
SN2018fit,NUV,-99,-99,-99,-99,319,25.83068002972825,nan,nan,0.5428681023790647,1236,22.056865046612042,0.5499548299915831,0.5487755066311524,0.03599664363233131,2765,20.424165279986372,1.261626630755534,1.2614876699374744,0.018724690312035885,10956
SN2017jne,FUV,25.756610232518256,2.211108341897912,2.211108341897912,0.0,29,25.059587722752855,1.567015413759498,1.567015413759498,0.0,105,nan,1.1654675028207746,1.1653353797635684,0.01754858406231257,227,23.76804716237989,0.4745030951823801,0.4673011724882754,0.08235776544286474,873
SN2017jne,NUV,24.1916901711834,1.4301221794880896,1.4301221794880896,0.0,29,24.73735849072333,0.8910832991013141,0.8910832991013141,0.0,105,23.023164691080492,0.5360264443447691,0.5358867156902106,0.012238340723119082,227,22.601312915206307,0.1704677847072022,0.17046623918136916,0.0007258941667217222,873
PTF10dk,NUV,25.433962811912544,1.9091658708827997,1.9091658708827997,0.0,15,25.702982141475673,1.2836358137564319,1.2836358137564319,0.0,48,22.654927621954865,0.7002589851140198,0.6997770716400741,0.025974915587154535,109,20.9007192171727,0.09870704791688707,0.09713016569108418,0.017573053840729394,409
SN2017vp,FUV,nan,2.7830760987331833,2.7740015248926726,0.22456204317079873,31,24.72933726440239,1.8718279462659886,1.8709914027619883,0.055955618244070984,109,27.245898066805236,1.4341254772015195,1.4084155015807776,0.2703361967355703,235,23.148204330787472,0.599149443748418,0.5979279087386669,0.03823966390337671,912
SN2017vp,NUV,24.51175278041207,1.6346620605845106,1.6339799264250443,0.04721919476659029,31,27.107303970441226,2.170959136855537,1.0833824320125862,1.8813149868916241,109,nan,0.665726958857524,0.6593208469769757,0.09213253763601052,235,23.395183198118175,0.10188630742791896,0.06104868705552504,0.08157130285886688,912
SN2018hfm,FUV,19.774928516220566,0.06296910160194814,0.06193567030343717,0.011361359981111355,851,19.395491567728822,0.41247201775491865,0.41072376598292015,0.0379361765024014,3340,18.99261897674634,0.7605753048985395,0.7599161767733631,0.03165752200759362,7488,18.459803376841716,1.4399194267617206,1.4398333187306869,0.015747058099160334,29778
SN2018hfm,NUV,19.190021177717007,0.7374175741816571,0.7373902361965446,0.006349667232530967,851,19.046602715427,1.0244218186596072,1.024393377099376,0.007633577195033632,3340,18.871377477628677,1.2800280041226284,1.2798220246280017,0.022962504550727868,7488,18.232885839955355,1.893940475948102,1.8938701645549239,0.016319504993391326,29778
SN2017dht,NUV,23.318605646645715,1.619302823322859,1.619302823322859,0.0,9,22.377525994048007,0.970399220144344,0.970399220144344,0.0,35,22.141344313269634,0.7230042596301047,0.7230042596301047,0.0,76,21.865946483990665,0.2604904515923455,0.2604904515923455,0.0,291
SN1997X,FUV,-99,-99,-99,-99,7378,-99,-99,-99,-99,29359,22.08783027778638,6.694011012217823,2.0816128648078984,6.36212789188961,65942,18.496022881751035,2.7278763703044913,2.707800223605325,0.3303444273914086,263211
SN1997X,NUV,-99,-99,-99,-99,7378,25.16932311482134,nan,nan,23.240560185350247,29359,20.52130645029419,3.889517509211687,2.1192129622427527,3.2614847654291723,65942,16.767731966503018,3.0118783037155623,2.948582306992779,0.6142257689821193,263211
SN1988E,FUV,23.650177148190913,1.3208017092235171,0.5465442431612065,1.2024169598583963,8885,22.11499908481734,2.9167118907968947,1.1539120044450026,2.6787488385277394,35363,20.07912012071096,1.7405759482960466,1.518741894649577,0.850310348768551,79389,18.733534366776176,2.5224696220242984,2.153454965567851,1.3135770648525242,317050
SN1988E,NUV,nan,6.857628919457844,0.6909898583692465,6.822727270865765,8885,20.004991100596406,2.2460616588257327,1.5929582277507017,1.5834383663055362,35363,18.605895136378408,2.476961323985247,2.1220804750427904,1.2775413331712255,79389,16.446837006991522,3.2289306114644436,3.0192390918729033,1.144634526719612,317050
SN2011jm,FUV,14.715623142892145,2.134781712087437,2.1347647014472333,0.00852218973463233,5546,14.663172489626987,2.332577353661186,2.33257507880724,0.003257689429533011,22045,14.640195086116242,2.4521587281211983,2.452156441187652,0.003349006252735128,49472,14.543375718450172,2.7068011042643447,2.706789805369514,0.007820971445079044,197494
SN2011jm,NUV,14.565177249562087,2.826369923845542,2.826355950035671,0.008887638416125934,5546,14.506870669404053,3.041777280883684,3.0417757557308893,0.003046038068517635,22045,14.48648285392272,3.152893270382328,3.1528886215779037,0.0054142725049497326,49472,14.258582035752264,3.426434128628461,3.4263885651035073,0.0176702789398023,197494
SN2001X,NUV,15.466611969111757,2.3392023467518706,2.318216046947697,0.3126371358678478,3356,14.551473433729225,2.787526647825017,2.778601856628442,0.22288233369998434,13309,14.14805964710856,3.248344303533052,3.164293871988788,0.7341559820568319,29864,13.135701154230343,3.6919501071062113,3.6916816390929457,0.04452267900281872,119125
SN1998bw,NUV,-99,-99,-99,-99,741,-99,-99,-99,-99,2900,26.59807189881678,6.934554948742487,1.5638873391493227,6.75590917105739,6471,19.995113436608783,2.1683537652900604,2.167944232730239,0.04214089722916213,25751
SN2005hk,FUV,18.96475363782911,0.20478311659410772,0.2036883098201603,0.021147039617930137,330,18.16838360150744,0.7650204528784506,0.7650139989195908,0.0031424161732494585,1293,17.911076226163026,1.1406393387994513,1.1405886803595866,0.010750044298805708,2894,17.4223262322233,1.770362447205454,1.7698692037735178,0.04178751020793183,11472
SN2005hk,NUV,18.770811875749686,0.7715123823100845,0.7709916549558413,0.028341207564867556,330,17.917660781234602,1.2566838639844542,1.2566833557628099,0.0011301980450752688,1293,17.64660997398044,1.5383347647094054,1.5383041131760045,0.009711009181757808,2894,16.83012847789173,2.1458304373381956,2.143487021582275,0.10025793791704654,11472
SN2012Z,FUV,16.290242114463492,1.2613401028578943,1.260756118202507,0.038377929757995845,1080,15.367634193403495,1.7483434709534644,1.7482332963759095,0.01962737547989639,4232,15.200530915403577,1.9016263425229318,1.901620138657138,0.004857451054765261,9465,15.156717474859905,2.2031817980122104,2.2031817168547088,0.0005980045598435865,37702
SN2012Z,NUV,15.953106037205583,2.053868245412004,2.053389744166189,0.04433202076261429,1080,14.953072312812905,2.57644961956965,2.5763741088076713,0.01972545680261277,4232,14.797080570648863,2.711664200541345,2.7116613816225223,0.003909976287037157,9465,14.751669908271616,2.9670638783285734,2.967063813213462,0.0006216119246533106,37702
SN2008ae,NUV,18.11028012982838,0.9803892115692264,0.9802951602777105,0.013579576481884754,69,16.859686723641538,1.6201811427041977,1.6201315627019373,0.012674963954918435,258,16.5926721094798,1.778994913232002,1.7789909518361422,0.003754276291724567,564,16.499606270735725,1.994318731466136,1.9943179947145329,0.0017142445863232245,2222
SN2014dt,NUV,14.223817897130616,2.941590841856882,2.932466627226,0.23150844715052518,2809,13.411796975205435,3.3525467511997937,3.347750020841667,0.17927497576324,11152,12.92616931681805,3.6094590887261315,3.60285024130445,0.21832327388563783,25021,12.270030625818203,4.149443509958555,4.146527752275544,0.1555282673532375,99782
SN2010gx,NUV,26.51755160205095,3.218775801025476,3.218775801025476,0.0,1,24.981027583224744,2.1170907447649325,2.1170907447649325,0.0,9,24.73859030526668,1.9143927261327478,1.9143927261327478,0.0,18,24.204790288566944,1.2393223194772804,1.2393223194772804,0.0,65
SN2012il,NUV,nan,3.1607132672368854,3.1607132672368854,0.0,4,28.051899133020626,2.0644967085674457,2.0644967085674457,0.0,15,24.65906929915927,1.6258662414997134,1.6258662414997134,0.0,25,23.352023929973605,0.9624127209714641,0.9624127209714641,0.0,95
SN2012ec,FUV,14.230239419302258,2.3086236002853373,2.3084241194604287,0.030348187553431723,2565,13.874004833147529,2.5751484608497295,2.575134330695298,0.008530784911786413,10158,13.813410196977419,2.734287252209802,2.7342843576537175,0.00397857854359697,22771,13.756341137743092,3.0374534654659335,3.0374527582483726,0.002072747057260069,90818
SN2012ec,NUV,13.62947465862852,3.2321861477146387,3.232065642762248,0.027910112043013788,2565,13.309157079829344,3.4286764993433403,3.4286691643985927,0.007092126025234058,10158,13.25639997205334,3.5376328715713377,3.5376310047310184,0.0036343345844085124,22771,13.206183197667414,3.754774365034935,3.75476493840049,0.008413660431851731,90818
